Season,Position,FirstName,LastName,Team,Opp,Passing_Yds,Passing_TD,Passing_Int,Rushing_Yds,Rushing_TD,Receiving_Yds,Receiving_TD,Misc_FumTD,Misc_2PT,Fum_Lost,Fantasy_Points
2015,TE,Ed,Dickson,CAR,@JAX,-,-,-,-,-,121,2,1,-,-,30.1
2015,TE,Luke,Willson,SEA,@LA,-,-,-,-,-,213,1,-,-,-,27.3
2015,TE,Jermaine,Gresham,ARI,NO,-,-,-,-,-,202,1,-,-,-,26.2
2015,TE,Josh,Hill,NO,@ARI,-,-,-,-,-,120,2,-,-,-,24
2015,TE,Michael,Hoomanawanui,NO,@ARI,-,-,-,-,-,76,3,-,-,1,23.6
2015,TE,Virgil,Green,DEN,BAL,-,-,-,-,-,173,1,-,-,-,23.3
2015,TE,Clay,Harbor,NOIR,CAR,-,-,-,-,-,149,1,-,1,-,22.9
2015,TE,Marcedes,Lewis,JAX,CAR,-,-,-,-,-,226,-,-,-,-,22.6
2015,TE,Lance,Kendricks,GB,SEA,-,-,-,-,-,148,1,-,-,-,20.8
2015,TE,C.J.,Fiedorowicz,HOU,KC,-,-,-,-,-,167,1,-,-,1,20.7
2015,TE,Derek,Carrier,WAS,MIA,-,-,-,-,-,141,1,-,-,-,20.1
2015,TE,Timothy,Wright,Free,@LAC,-,-,-,-,-,77,2,-,-,-,19.7
2015,TE,Blake,Bell,SF,MIN,-,-,-,-,-,186,-,-,-,-,18.6
2015,TE,Tyler,Kroft,CIN,@OAK,-,-,-,-,-,125,1,-,-,-,18.5
2015,TE,Rhett,Ellison,NYG,@SF,-,-,-,-,-,124,1,-,-,-,18.4
2015,TE,Nick,Boyle,BAL,@DEN,-,-,-,-,-,153,-,-,1,-,17.3
2015,TE,Dwayne,Allen,NE,@BUF,-,-,-,1,-,109,1,-,-,-,17
2015,TE,Dion,Sims,CHI,@WAS,-,-,-,-,-,127,1,-,-,1,16.7
2015,TE,Jake,Stoneburner,Free,@WAS,-,-,-,-,-,47,2,-,-,-,16.7
2015,TE,Justin,Perillo,Free,@CHI,-,-,-,-,-,102,1,-,-,-,16.2
2015,TE,Troy,Niklas,ARI,NO,-,-,-,-,-,33,2,-,-,-,15.3
2015,TE,Chris,Gragg,NYJ,IND,-,-,-,-,-,150,-,-,-,-,15
2015,TE,Jesse,James,PIT,@NE,-,-,-,-,-,56,1,-,1,-,13.6
2015,TE,Demetrius,Harris,KC,@HOU,-,-,-,-,-,74,1,-,-,-,13.4
2015,TE,Jack,Doyle,IND,@BUF,-,-,-,-,-,72,1,-,-,-,13.2
2015,TE,Lee,Smith,OAK,CIN,-,-,-,-,-,70,1,-,-,-,13
2015,TE,John,Phillips,NO,DET,-,-,-,-,-,69,1,-,-,-,12.9
2015,TE,Brandon,Myers,Free,TEN,-,-,-,-,-,127,-,-,-,-,12.7
2015,TE,Gavin,Escobar,KC,NYG,-,-,-,-,-,64,1,-,-,1,10.4
2015,TE,Jared,Cook,OAK,SEA,-,-,-,-,-,103,-,-,-,-,10.3
2015,TE,MyCole,Pruitt,CHI,@SF,-,-,-,-,-,89,-,-,-,-,8.9
2015,TE,Cooper,Helfet,OAK,@LA,-,-,-,-,-,87,-,-,-,-,8.7
2015,TE,James,O'Shaughnessy,NE,@HOU,-,-,-,-,-,87,-,-,-,-,8.7
2015,TE,James,Hanna,DAL,NYG,-,-,-,-,-,79,-,-,-,-,7.9
2015,TE,Kellen,Davis,Free,CLE,-,-,-,-,-,18,1,-,-,-,7.8
2015,TE,Jeff,Cumberland,LAC,CLE,-,-,-,-,-,77,-,-,-,-,7.7
2015,TE,Ryan,Hewitt,CIN,@OAK,-,-,-,-,-,70,-,-,-,-,7
2015,TE,Daniel,Brown,CHI,@DEN,-,-,-,-,-,64,-,-,-,-,6.4
2015,TE,Tyler,Kroft,CIN,@OAK,-,-,-,-,-,125,1,-,-,-,18.5
2015,TE,Rhett,Ellison,NYG,@SF,-,-,-,-,-,124,1,-,-,-,18.4
2015,TE,Nick,Boyle,BAL,@DEN,-,-,-,-,-,153,-,-,1,-,17.3
2015,TE,Dwayne,Allen,NE,@BUF,-,-,-,1,-,109,1,-,-,-,17
2015,TE,Dion,Sims,CHI,@WAS,-,-,-,-,-,127,1,-,-,1,16.7
2015,TE,Jake,Stoneburner,Free,@WAS,-,-,-,-,-,47,2,-,-,-,16.7
2015,TE,Justin,Perillo,Free,@CHI,-,-,-,-,-,102,1,-,-,-,16.2
2015,TE,Troy,Niklas,ARI,NO,-,-,-,-,-,33,2,-,-,-,15.3
2015,TE,Chris,Gragg,NYJ,IND,-,-,-,-,-,150,-,-,-,-,15
2015,TE,Jesse,James,PIT,@NE,-,-,-,-,-,56,1,-,1,-,13.6
2015,TE,Demetrius,Harris,KC,@HOU,-,-,-,-,-,74,1,-,-,-,13.4
2015,TE,Jack,Doyle,IND,@BUF,-,-,-,-,-,72,1,-,-,-,13.2
2015,TE,Lee,Smith,OAK,CIN,-,-,-,-,-,70,1,-,-,-,13
2015,TE,John,Phillips,NO,DET,-,-,-,-,-,69,1,-,-,-,12.9
2015,TE,Brandon,Myers,Free,TEN,-,-,-,-,-,127,-,-,-,-,12.7
2015,TE,Gavin,Escobar,KC,NYG,-,-,-,-,-,64,1,-,-,1,10.4
2015,TE,Jared,Cook,OAK,SEA,-,-,-,-,-,103,-,-,-,-,10.3
2015,TE,MyCole,Pruitt,CHI,@SF,-,-,-,-,-,89,-,-,-,-,8.9
2015,TE,Cooper,Helfet,OAK,@LA,-,-,-,-,-,87,-,-,-,-,8.7
2015,TE,James,O'Shaughnessy,NE,@HOU,-,-,-,-,-,87,-,-,-,-,8.7
2015,TE,James,Hanna,DAL,NYG,-,-,-,-,-,79,-,-,-,-,7.9
2015,TE,Kellen,Davis,Free,CLE,-,-,-,-,-,18,1,-,-,-,7.8
2015,TE,Jeff,Cumberland,LAC,CLE,-,-,-,-,-,77,-,-,-,-,7.7
2015,TE,Ryan,Hewitt,CIN,@OAK,-,-,-,-,-,70,-,-,-,-,7
2015,TE,Daniel,Brown,CHI,@DEN,-,-,-,-,-,64,-,-,-,-,6.4
2015,TE,Ben,Braunecker,CHI,Bye,-,-,-,-,-,-,-,-,-,-,0
2015,TE,Chris,Briggs,Free,Bye,-,-,-,-,-,-,-,-,-,-,0
2015,TE,Jake,Butt,DEN,Bye,-,-,-,-,-,-,-,-,-,-,0
2015,TE,Gerald,Christian,ARI,NO,-,-,-,-,-,-,-,-,-,-,0
2015,TE,A.J.,Derby,DEN,PIT,-,-,-,-,-,-,-,-,-,-,0
2015,TE,Seth,DeValve,CLE,Bye,-,-,-,-,-,-,-,-,-,-,0
2015,TE,Dorin,Dickerson,Free,@TB,-,-,-,-,-,-,-,-,-,-,0
2015,TE,Thomas,Duarte,MIA,Bye,-,-,-,-,-,-,-,-,-,-,0
2015,TE,Evan,Engram,NYG,Bye,-,-,-,-,-,-,-,-,-,-,0
2015,TE,Gerald,Everett,LA,Bye,-,-,-,-,-,-,-,-,-,-,0
2015,TE,Rico,Gathers,DAL,Bye,-,-,-,-,-,-,-,-,-,-,0
2015,TE,Garrett,Griffin,NO,Bye,-,-,-,-,-,-,-,-,-,-,0
2015,TE,Xavier,Grimble,PIT,@NE,-,-,-,-,-,-,-,-,-,-,0
2015,TE,Temarrick,Hemingway,LA,Bye,-,-,-,-,-,-,-,-,-,-,0
2015,TE,Hunter,Henry,LAC,Bye,-,-,-,-,-,-,-,-,-,-,0
2015,TE,Jeff,Heuerman,DEN,BAL,-,-,-,-,-,-,-,-,-,-,0
2015,TE,Tyler,Higbee,LA,Bye,-,-,-,-,-,-,-,-,-,-,0
2015,TE,Bucky,Hodges,MIN,Bye,-,-,-,-,-,-,-,-,-,-,0
2015,TE,Austin,Hooper,ATL,Bye,-,-,-,-,-,-,-,-,-,-,0
2015,TE,O.J.,Howard,TB,Bye,-,-,-,-,-,-,-,-,-,-,0
2015,TE,Dominique,Jones,Free,Bye,-,-,-,-,-,-,-,-,-,-,0
2015,TE,George,Kittle,SF,Bye,-,-,-,-,-,-,-,-,-,-,0
2015,TE,Ben,Koyack,JAX,CAR,-,-,-,-,-,-,-,-,-,-,0
2015,TE,Jordan,Leggett,NYJ,Bye,-,-,-,-,-,-,-,-,-,-,0
2015,TE,Matt,Lengel,NEIR,Bye,-,-,-,-,-,-,-,-,-,-,0
2015,TE,Chris,Manhertz,CAR,Bye,-,-,-,-,-,-,-,-,-,-,0
2015,TE,Jake,McGee,PIT,Bye,-,-,-,-,-,-,-,-,-,-,0
2015,TE,Sean,McGrath,LAC,DET,-,-,-,-,-,-,-,-,-,-,0
2015,TE,Ifeanyi,Momah,ARI,NO,-,-,-,-,-,-,-,-,-,-,0
2015,TE,David,Morgan,MIN,Bye,-,-,-,-,-,-,-,-,-,-,0
2015,TE,David,Njoku,CLE,Bye,-,-,-,-,-,-,-,-,-,-,0
2015,TE,Ryan,O'Malley,OAK,Bye,-,-,-,-,-,-,-,-,-,-,0
2015,TE,Niles,Paul,WAS,MIA,-,-,-,-,-,-,-,-,-,-,0
2015,TE,Logan,Paulsen,SF,MIA,-,-,-,-,-,-,-,-,-,-,0
2015,TE,Josh,Perkins,ATL,Bye,-,-,-,-,-,-,-,-,-,-,0
2015,TE,Dennis,Pitta,Free,@DEN,-,-,-,-,-,-,-,-,-,-,0
2015,TE,Michael,Roberts,DET,Bye,-,-,-,-,-,-,-,-,-,-,0
2015,TE,Beau,Sandland,Free,Bye,-,-,-,-,-,-,-,-,-,-,0
2015,TE,Eric,Saubert,ATL,Bye,-,-,-,-,-,-,-,-,-,-,0
2015,TE,Wes,Saxton,BUF,CLE,-,-,-,-,-,-,-,-,-,-,0
2015,TE,Mason,Schreck,CIN,Bye,-,-,-,-,-,-,-,-,-,-,0
2015,TE,Greg,Scruggs,Free,GB,-,-,-,-,-,-,-,-,-,-,0
2015,TE,Adam,Shaheen,CHI,Bye,-,-,-,-,-,-,-,-,-,-,0
2015,TE,Jonnu,Smith,TEN,Bye,-,-,-,-,-,-,-,-,-,-,0
2015,TE,Jeremy,Sprinkle,WAS,Bye,-,-,-,-,-,-,-,-,-,-,0
2015,TE,Neal,Sterling,JAX,CAR,-,-,-,-,-,-,-,-,-,-,0
2015,TE,Geoff,Swaim,DAL,NYG,-,-,-,-,-,-,-,-,-,-,0
2015,TE,Erik,Swoope,IND,Bye,-,-,-,-,-,-,-,-,-,-,0
2015,TE,Randall,Telfer,CLE,@NYJ,-,-,-,-,-,-,-,-,-,-,0
2015,TE,Austin,Traylor,DEN,Bye,-,-,-,-,-,-,-,-,-,-,0
