Season,Position,FirstName,LastName,Team,Opp,Passing_Yds,Passing_TD,Passing_Int,Rushing_Yds,Rushing_TD,Receiving_Yds,Receiving_TD,Misc_FumTD,Misc_2PT,Fum_Lost,Fantasy_Points
2016,WR,Nelson,Agholor,PHI,Bye,0,0,0,14,0,365,2,0,1,0,51.9
2016,WR,Dorial,Green-Beckham,Free,Bye,0,0,0,0,0,392,2,0,0,0,51.2
2016,WR,Albert,Wilson,KC,Bye,0,0,0,50,1,279,2,0,0,0,50.9
2016,WR,Andrew,Hawkins,,Bye,0,0,0,0,0,324,3,0,0,0,50.4
2016,WR,Eddie,Royal,,Bye,0,0,0,0,0,369,2,0,0,0,48.9
2016,WR,Russell,Shepard,CAR,Bye,0,0,0,9,0,341,2,0,0,0,47
2016,WR,Danny,Amendola,NE,Bye,0,0,0,0,0,243,4,0,0,1,46.3
2016,WR,Brandon,Coleman,NO,Bye,0,0,0,0,0,281,3,0,0,0,46.1
2016,WR,Torrey,Smith,PHI,Bye,0,0,0,0,0,267,3,0,0,0,44.7
2016,WR,Justin,Hardy,ATL,Bye,0,0,0,0,0,203,4,0,0,0,44.3
2016,WR,Aldrick,Robinson,SF,Bye,0,0,0,0,0,323,2,0,0,0,44.3
2016,WR,Justin,Hunter,PIT,Bye,0,0,0,0,0,189,4,0,0,0,42.9
2016,WR,Quinton,Patton,,Bye,0,0,0,0,0,408,0,0,0,0,40.8
2016,WR,Brice,Butler,DAL,Bye,0,0,0,0,0,219,3,0,0,0,39.9
2016,WR,Kamar,Aiken,IND,Bye,0,0,0,0,0,328,1,0,0,0,38.8
2016,WR,Josh,Bellamy,CHI,Bye,0,0,0,37,0,282,1,0,0,0,37.9
2016,WR,Cobi,Hamilton,PIT,Bye,0,0,0,0,0,234,2,0,0,0,35.4
2016,WR,Darrius,Heyward-Bey,PIT,Bye,0,0,0,60,1,114,2,0,0,0,35.4
2016,WR,Paul,Richardson,SEA,Bye,0,0,0,5,0,288,1,0,0,0,35.3
2016,WR,Deonte,Thompson,CHI,Bye,0,0,0,0,0,249,2,0,0,1,34.9
2016,WR,Bryan,Walters,,Bye,0,0,0,4,0,231,2,0,0,1,33.5
2016,WR,Geronimo,Allison,GB,Bye,0,0,0,0,0,202,2,0,0,0,32.2
2016,WR,Corey,Brown,BUF,Bye,0,0,0,6,0,276,1,0,0,1,32.2
2016,WR,Eric,Decker,TEN,Bye,0,0,0,0,0,194,2,0,0,0,31.4
2016,WR,Rod,Streater,BUF,Bye,0,0,0,0,0,191,2,0,0,0,31.1
2016,WR,Jordan,Taylor,DEN,Bye,0,0,0,0,0,209,2,0,0,1,30.9
2016,WR,Andre,Holmes,BUF,Bye,0,0,0,0,0,126,3,0,0,0,30.6
2016,WR,Tanner,McEvoy,SEA,Bye,43,0,0,0,0,140,2,0,0,0,27.72
2016,WR,Chester,Rogers,IND,Bye,0,0,0,0,0,273,0,0,0,0,27.3
2016,WR,Bennie,Fowler,DEN,Bye,0,0,0,0,0,145,2,0,0,0,26.5
2016,WR,Jeff,Janis,GB,Bye,0,0,0,38,1,93,1,0,0,0,25.1
2016,WR,Jaron,Brown,ARI,Bye,0,0,0,0,0,187,1,0,0,0,24.7
2016,WR,Charone,Peake,NYJ,Bye,0,0,0,0,0,186,0,1,0,0,24.6
2016,WR,Jalin,Marshall,NYJ,Bye,0,0,0,0,0,162,2,0,0,2,24.2
2016,WR,Charles,Johnson,CAR,Bye,0,0,0,0,0,232,0,0,0,0,23.2
2016,WR,Jordan,Norwood,,Bye,0,0,0,0,0,232,1,0,0,3,23.2
2016,WR,Andre,Roberts,ATL,Bye,0,0,0,0,0,188,1,0,0,1,22.8
2016,WR,Marquess,Wilson,NYJ,Bye,0,0,0,0,0,160,1,0,0,0,22
2016,WR,Roger,Lewis,NYG,Bye,0,0,0,0,0,97,2,0,0,0,21.7
2016,WR,Harry,Douglas,TEN,Bye,0,0,0,0,0,210,0,0,0,0,21
2016,WR,Ricardo,Louis,CLE,Bye,0,0,0,0,0,205,0,0,0,0,20.5
2016,WR,Freddie,Martino,TB,Bye,0,0,0,0,0,142,1,0,0,0,20.2
2016,WR,Cody,Core,CIN,Bye,0,0,0,0,0,200,0,0,0,0,20
2016,WR,Kevin,White,CHI,Bye,0,0,0,9,0,187,0,0,0,0,19.6
2016,WR,Josh,Huff,TB,Bye,0,0,0,15,0,113,1,0,0,0,18.8
2016,WR,Vincent,Jackson,,Bye,0,0,0,0,0,173,0,0,0,0,17.3
2016,WR,Brandon,Tate,BUF,Bye,0,0,0,48,0,117,0,0,0,0,16.5
2016,WR,Braxton,Miller,HOU,Bye,0,0,0,0,0,99,1,0,0,0,15.9
2016,WR,Cecil,Shorts,,Bye,0,0,0,0,0,152,0,0,0,0,15.2
2016,WR,Walt,Powell,BUF,Bye,0,0,0,0,0,142,0,0,0,0,14.2
2016,WR,Chris,Harper,NYJ,Bye,0,0,0,0,0,133,0,0,0,0,13.3
2016,WR,Jaelen,Strong,HOU,Bye,0,0,0,0,0,131,0,0,0,0,13.1
2016,WR,Markus,Wheaton,CHI,Bye,0,0,0,0,0,51,1,0,1,0,13.1
2016,WR,Jarius,Wright,MIN,Bye,0,0,0,0,0,67,1,0,0,0,12.7
2016,WR,Paul,Turner,PHI,Bye,0,0,0,0,0,126,0,0,0,0,12.6
2016,WR,Brittan,Golden,ARI,Bye,0,0,0,0,0,82,1,0,0,1,12.2
2016,WR,Lucky,Whitehead,NYJ,Bye,0,0,0,82,0,48,0,0,0,1,11
2016,WR,DeMarcus,Ayers,PIT,Bye,0,0,0,-12,0,53,1,0,0,0,10.1
2016,WR,James,Wright,CLE,Bye,0,0,0,-6,0,106,0,0,0,0,10
2016,WR,Jeremy,Ross,ARI,Bye,0,0,0,0,0,37,1,0,0,0,9.7
2016,WR,T.J.,Jones,DET,Bye,0,0,0,0,0,93,0,0,0,0,9.3
2016,WR,Leonte,Carroo,MIA,Bye,0,0,0,0,0,29,1,0,0,0,8.9
2016,WR,Tommylee,Lewis,NO,Bye,0,0,0,11,0,76,0,0,0,0,8.7
2016,WR,Bryce,Treggs,PHI,Bye,0,0,0,7,0,80,0,0,0,0,8.7
2016,WR,Pharoh,Cooper,LA,Bye,0,0,1,0,0,106,0,0,0,0,8.6
2016,WR,Rashard,Higgins,CLE,Bye,0,0,0,0,0,77,0,0,0,0,7.7
2016,WR,Ryan,Grant,WAS,Bye,0,0,0,0,0,76,0,0,0,0,7.6
2016,WR,Cody,Latimer,DEN,Bye,0,0,0,0,0,76,0,0,0,0,7.6
2016,WR,Byron,Marshall,PHI,Bye,0,0,0,64,0,10,0,0,0,0,7.4
2016,WR,Michael,Campanaro,BAL,Bye,0,0,0,72,0,0,0,0,0,0,7.2
2016,WR,Alex,Erickson,CIN,Bye,0,0,0,0,0,71,0,0,0,0,7.1
2016,WR,Keith,Mumphery,,Bye,0,0,0,0,0,69,0,0,0,0,6.9
2016,WR,Aaron,Burbridge,SF,Bye,0,0,0,0,0,88,0,0,0,1,6.8
2016,WR,Josh,Doctson,WAS,Bye,0,0,0,0,0,66,0,0,0,0,6.6
2016,WR,Maurice,Harris,WAS,Bye,0,0,0,0,0,66,0,0,0,0,6.6
2016,WR,Chris,Moore,BAL,Bye,0,0,0,19,0,46,0,0,0,0,6.5
2016,WR,Trevor,Davis,GB,Bye,0,0,0,0,0,24,1,0,0,1,6.4
2016,WR,De'Anthony,Thomas,KC,Bye,0,0,0,29,0,35,0,0,0,0,6.4
2016,WR,Keenan,Allen,LAC,Bye,0,0,0,0,0,63,0,0,0,0,6.3
2016,WR,Nick,Williams,ATL,Bye,0,0,0,0,0,59,0,0,0,0,5.9
2016,WR,Johnny,Holton,OAK,Bye,0,0,0,43,0,34,0,0,0,1,5.7
2016,WR,Dwayne,Harris,NYG,Bye,0,0,0,0,0,13,1,0,0,1,5.3
2016,WR,Tavarres,King,NYG,Bye,0,0,0,0,0,50,0,0,0,0,5
2016,WR,Quan,Bray,IND,Bye,0,0,0,7,0,36,0,0,0,0,4.3
2016,WR,Bradley,Marquez,LAI,Bye,0,0,0,2,0,37,0,0,0,0,3.9
2016,WR,Dexter,McCluster,,Bye,0,0,0,2,0,36,0,0,0,0,3.8
2016,WR,DeAndre,Smelter,SF,Bye,0,0,0,0,0,23,0,0,0,0,2.3
2016,WR,Devin,Smith,NYJ,Bye,0,0,0,0,0,20,0,0,0,0,2
2016,WR,Devin,Street,HOU,Bye,0,0,0,0,0,20,0,0,0,0,2
2016,WR,Brenton,Bersin,CAR,Bye,0,0,0,0,0,17,0,0,0,0,1.7
2016,WR,Mike,Thomas,LA,Bye,0,0,0,0,0,37,0,0,0,1,1.7
2016,WR,Marc,Mariani,,Bye,0,0,0,15,0,0,0,0,0,0,1.5
2016,WR,Laquon,Treadwell,MIN,Bye,0,0,0,0,0,15,0,0,0,0,1.5
2016,WR,Rashad,Greene,JAX,Bye,0,0,0,0,0,32,0,0,0,1,1.2
2016,WR,Jeremy,Butler,BUF,Bye,0,0,0,0,0,11,0,0,0,0,1.1
2016,WR,Rashad,Ross,BUF,Bye,0,0,0,0,0,8,0,0,0,0,0.8
2016,WR,Jordan,Payton,CLE,Bye,0,0,0,0,0,3,0,0,0,0,0.3
2016,WR,Mario,Alford,CLE,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,WR,Stedman,Bailey,,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,WR,Kenny,Bell,,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,WR,Jace,Billingsley,DET,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,WR,Justin,Blackmon,JAX,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,WR,Moritz,Boehringer,MIN,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,WR,Josh,Boyce,CLE,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,WR,Daniel,Braverman,CHI,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,WR,Da'Ron,Brown,LAC,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,WR,Marlon,Brown,DEN,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,WR,Martavis,Bryant,PIT,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,WR,Isaiah,Burse,LAC,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,WR,Geremy,Davis,LAC,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,WR,Donteea,Dye,TB,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,WR,Marcus,Easley,,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,WR,Bruce,Ellington,HOU,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,WR,Corey,Fuller,NO,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,WR,Devin,Fuller,ATL,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,WR,Keyarris,Garrett,CAR,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,WR,Josh,Gordon,CLE,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,WR,Frankie,Hammond,NYJ,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,WR,Matt,Hazel,WAS,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,WR,Javontee,Herndon,,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,WR,Chris,Hubert,ARI,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,WR,Darius,Jennings,TEN,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,WR,Steve,Johnson,,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,WR,Andy,Jones,DAL,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,WR,Seantavius,Jones,KC,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,WR,Jonathan,Krause,TEN,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,WR,Jake,Lampman,NO,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,WR,Kenny,Lawler,SEA,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,WR,Dezmin,Lewis,BUF,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,WR,Kolby,Listenbee,,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,WR,Devin,Lucien,NE,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,WR,Chris,Matthews,BAL,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,WR,Vince,Mayle,BAL,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,WR,Tre,McBride,TEN,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,WR,Mekale,McKay,TEN,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,WR,Marquez,North,,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,WR,Kevin,Norwood,NYG,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,WR,Keenan,Reynolds,BAL,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,WR,Demarcus,Robinson,KC,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,WR,Eric,Rogers,,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,WR,Tevaun,Smith,,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,WR,Nelson,Spruce,LA,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,WR,Eric,Weems,TEN,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,WR,Myles,White,NYJ,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,WR,Matthew,Slater,NE,Bye,0,0,0,5,0,0,0,0,0,1,-1.5
2016,WR,Jakeem,Grant,MIA,Bye,0,0,0,1,0,0,0,0,0,1,-1.9
2016,WR,Jared,Abbrederis,DET,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,WR,Rodney,Adams,MIN,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,WR,Quincy,Adeboyejo,BAL,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,WR,Donnie,Avery,,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,WR,Arrelious,Benn,JAX,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,WR,Harvey,Binford,,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,WR,Noah,Brown,DAL,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,WR,Marquis,Bundy,,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,WR,Damiere,Byrd,CAR,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,WR,Andre,Caldwell,,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,WR,Austin,Carr,NE,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,WR,Jehu,Chesson,KC,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,WR,Stacy,Coley,MIN,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,WR,Amara,Darboh,SEA,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,WR,Corey,Davis,TEN,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,WR,Robert,Davis,WAS,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,WR,Malachi,Dupre,GB,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,WR,Travin,Dural,NO,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,WR,Amba,Etta-Tawo,JAX,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,WR,Isaiah,Ford,MIA,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,WR,Tanner,Gentry,CHI,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,WR,Shelton,Gibson,PHI,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,WR,Chris,Godwin,TB,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,WR,Kenny,Golladay,DET,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,WR,Cyril,Grayson,SEA,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,WR,Marvin,Hall,ATL,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,WR,Rannell,Hall,CLE,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,WR,Chad,Hansen,NYJ,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,WR,Keon,Hatcher,OAK,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,WR,Carlos,Henderson,DEN,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,WR,Krishawn,Hogan,ARI,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,WR,Mack,Hollins,PHI,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,WR,Zay,Jones,BUF,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,WR,Cooper,Kupp,LA,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,WR,Josh,Malone,CIN,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,WR,Isaiah,McKenzie,DEN,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,WR,David,Moore,SEA,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,WR,Brandon,Reilly,BUF,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,WR,Josh,Reynolds,LA,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,WR,Fred,Ross,CAR,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,WR,John,Ross,CIN,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,WR,Curtis,Samuel,CAR,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,WR,Garrett,Scantling,,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,WR,JuJu,Smith-Schuster,PIT,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,WR,ArDarius,Stewart,NYJ,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,WR,Damore'ea,Stringfellow,MIA,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,WR,Ryan,Switzer,DAL,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,WR,Taywan,Taylor,TEN,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,WR,Trent,Taylor,SF,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,WR,Kendal,Thompson,,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,WR,David,Watford,PHI,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,WR,Dede,Westbrook,JAX,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,WR,Jordan,Westerkamp,,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,WR,Griff,Whalen,BAL,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,WR,Chad,Williams,ARI,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,WR,Kasen,Williams,SEA,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,WR,Mike,Williams,LAC,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,WR,Wendall,Williams,HOU,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,WR,DeAngelo,Yancey,GB,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,WR,Ishmael,Zamora,OAK,Bye,0,0,0,0,0,0,0,0,0,0,0
2016,TE,Travis,Kelce,KC,Bye,0,0,0,-5,0,1125,4,0,1,0,138
2016,TE,Greg,Olsen,CAR,Bye,0,0,0,0,0,1073,3,0,1,0,127.3
2016,TE,Kyle,Rudolph,MIN,Bye,0,0,0,0,0,840,7,0,0,0,126
2016,TE,Jimmy,Graham,SEA,Bye,0,0,0,0,0,923,6,0,0,2,124.3
2016,TE,Delanie,Walker,TEN,Bye,0,0,0,11,0,800,7,0,0,0,123.1
2016,TE,Cameron,Brate,TB,Bye,0,0,0,0,0,660,8,0,0,0,114
2016,TE,Martellus,Bennett,GB,Bye,0,0,0,10,0,701,7,0,0,0,113.1
2016,TE,Zach,Ertz,PHI,Bye,0,0,0,0,0,816,4,0,0,0,105.6
2016,TE,Jordan,Reed,WAS,Bye,0,0,0,0,0,686,6,0,0,1,102.6
2016,TE,Antonio,Gates,LAC,Bye,0,0,0,0,0,548,7,0,0,1,94.8
2016,TE,Hunter,Henry,LAC,Bye,0,0,0,0,0,478,8,0,0,1,93.8
2016,TE,Coby,Fleener,NO,Bye,0,0,0,2,1,631,3,0,0,0,87.3
2016,TE,Jack,Doyle,IND,Bye,0,0,0,0,0,584,5,0,0,1,86.4
2016,TE,Jason,Witten,DAL,Bye,0,0,0,0,0,673,3,0,0,1,83.3
2016,TE,Eric,Ebron,DET,Bye,0,0,0,1,1,711,1,0,0,0,83.2
2016,TE,Dennis,Pitta,,Bye,0,0,0,0,0,729,2,0,0,1,82.9
2016,TE,C.J.,Fiedorowicz,HOU,Bye,0,0,0,0,0,559,4,0,0,0,79.9
2016,TE,Charles,Clay,BUF,Bye,0,0,0,0,0,552,4,0,0,0,79.2
2016,TE,Dwayne,Allen,NE,Bye,0,0,0,0,0,406,6,0,1,0,78.6
2016,TE,Gary,Barnidge,,Bye,0,0,0,0,0,612,2,0,1,0,75.2
2016,TE,Zach,Miller,CHI,Bye,0,0,0,0,0,486,4,0,0,0,72.6
2016,TE,Rob,Gronkowski,NE,Bye,0,0,0,0,0,540,3,0,0,0,72
2016,TE,Vernon,Davis,WAS,Bye,0,0,0,0,0,583,2,0,0,0,70.3
2016,TE,Tyler,Eifert,CIN,Bye,0,0,0,0,0,394,5,0,0,0,69.4
2016,TE,Vance,McDonald,SF,Bye,0,0,0,0,0,391,4,0,0,0,63.1
2016,TE,Lance,Kendricks,GB,Bye,0,0,0,0,0,499,2,0,0,1,59.9
2016,TE,Ryan,Griffin,HOU,Bye,0,0,0,0,0,442,2,0,0,1,54.2
2016,TE,Clive,Walford,OAK,Bye,0,0,0,0,0,359,3,0,0,0,53.9
2016,TE,Julius,Thomas,MIA,Bye,0,0,0,0,0,281,4,0,0,0,52.1
2016,TE,Jesse,James,PIT,Bye,0,0,0,0,0,338,3,0,0,0,51.8
2016,TE,Jermaine,Gresham,ARI,Bye,0,0,0,0,0,391,2,0,0,0,51.1
2016,TE,Garrett,Celek,SF,Bye,0,0,0,0,0,350,3,0,0,1,51
2016,TE,Dion,Sims,CHI,Bye,0,0,0,0,0,256,4,0,0,0,49.6
2016,TE,Will,Tye,NYG,Bye,0,0,0,0,0,395,1,0,0,0,45.5
2016,TE,Austin,Hooper,ATL,Bye,0,0,0,0,0,271,3,0,0,0,45.1
2016,TE,Jared,Cook,OAK,Bye,0,0,0,0,0,377,1,0,0,1,41.7
2016,TE,Richard,Rodgers,GB,Bye,0,0,0,0,0,271,2,0,0,0,39.1
2016,TE,Jacob,Tamme,,Bye,0,0,0,0,0,210,3,0,0,0,39
2016,TE,Trey,Burton,PHI,Bye,0,0,0,0,0,327,1,0,0,0,38.7
2016,TE,Levine,Toilolo,ATL,Bye,0,0,0,0,0,264,2,0,0,0,38.4
2016,TE,Ladarius,Green,,Bye,0,0,0,0,0,304,1,0,0,0,36.4
2016,TE,Erik,Swoope,IND,Bye,0,0,0,0,0,297,1,0,0,0,35.7
2016,TE,Virgil,Green,DEN,Bye,0,0,0,0,0,237,1,0,0,0,29.7
2016,TE,C.J.,Uzomah,CIN,Bye,0,0,0,0,0,234,1,0,0,0,29.4
2016,TE,Mychal,Rivera,JAX,Bye,0,0,0,0,0,192,1,0,0,0,25.2
2016,TE,Luke,Willson,SEA,Bye,0,0,0,0,0,129,2,0,0,0,24.9
2016,TE,Seth,DeValve,CLE,Bye,0,0,0,0,0,127,2,0,0,0,24.7
2016,TE,Xavier,Grimble,PIT,Bye,0,0,0,0,0,118,2,0,0,0,23.8
2016,TE,Marcedes,Lewis,JAX,Bye,0,0,0,0,0,169,1,0,0,0,22.9
2016,TE,Ben,Koyack,JAX,Bye,0,0,0,0,0,161,1,0,0,0,22.1
2016,TE,Darren,Fells,DET,Bye,0,0,0,0,0,154,1,0,0,0,21.4
2016,TE,Austin,Seferian-Jenkins,NYJ,Bye,0,0,0,0,0,154,1,0,0,0,21.4
2016,TE,Josh,Hill,NO,Bye,0,0,0,0,0,149,1,0,0,0,20.9
2016,TE,Darren,Waller,BAL,Bye,0,0,0,0,0,85,2,0,0,0,20.5
2016,TE,Anthony,Fasano,MIA,Bye,0,0,0,0,0,83,2,0,0,0,20.3
2016,TE,Demetrius,Harris,KC,Bye,0,0,0,0,0,123,1,0,1,0,20.3
2016,TE,Ed,Dickson,CAR,Bye,0,0,0,0,0,134,1,0,0,0,19.4
2016,TE,Daniel,Brown,CHI,Bye,0,0,0,0,0,124,1,0,0,0,18.4
2016,TE,Jerell,Adams,NYG,Bye,0,0,0,0,0,122,1,0,0,0,18.2
2016,TE,MarQueis,Gray,MIA,Bye,0,0,0,0,0,174,0,0,0,0,17.4
2016,TE,Brent,Celek,PHI,Bye,0,0,0,0,0,155,0,0,0,0,15.5
2016,TE,Stephen,Anderson,HOU,Bye,0,0,0,0,0,93,1,0,0,0,15.3
2016,TE,Tyler,Higbee,LA,Bye,0,0,0,0,0,85,1,0,0,0,14.5
2016,TE,Jeff,Heuerman,DEN,Bye,0,0,0,0,0,141,0,0,0,0,14.1
2016,TE,A.J.,Derby,DEN,Bye,0,0,0,0,0,160,0,0,0,1,14
2016,TE,Brandon,Myers,,Bye,0,0,0,0,0,59,1,0,1,0,13.9
2016,TE,Nick,O'Leary,BUF,Bye,0,0,0,0,0,114,0,0,1,0,13.4
2016,TE,Larry,Donnell,BAL,Bye,0,0,0,0,0,92,1,0,0,1,13.2
2016,TE,John,Phillips,NO,Bye,0,0,0,0,0,72,1,0,0,0,13.2
2016,TE,Crockett,Gillmore,BAL,Bye,0,0,0,0,0,71,1,0,0,0,13.1
2016,TE,Dominique,Jones,,Bye,0,0,0,0,0,61,1,0,0,0,12.1
2016,TE,Rhett,Ellison,NYG,Bye,0,0,0,1,1,57,0,0,0,0,11.8
2016,TE,Neal,Sterling,JAX,Bye,0,0,0,0,0,110,0,0,0,0,11
2016,TE,Josh,Perkins,ATL,Bye,0,0,0,0,0,42,1,0,0,0,10.2
2016,TE,David,Johnson,PIT,Bye,0,0,0,0,0,80,0,0,1,0,10
2016,TE,Tyler,Kroft,CIN,Bye,0,0,0,0,0,92,0,0,0,0,9.2
2016,TE,Gavin,Escobar,KC,Bye,0,0,0,0,0,30,1,0,0,0,9
2016,TE,Blake,Bell,SF,Bye,0,0,0,0,0,85,0,0,0,0,8.5
2016,TE,Matt,Lengel,NE,Bye,0,0,0,0,0,22,1,0,0,0,8.2
2016,TE,Geoff,Swaim,DAL,Bye,0,0,0,0,0,69,0,0,0,0,6.9
2016,TE,Brandon,Bostick,,Bye,0,0,0,0,0,63,0,0,0,0,6.3
2016,TE,Phillip,Supernaw,TEN,Bye,0,0,0,0,0,62,0,0,0,0,6.2
2016,TE,Jace,Amaro,TEN,Bye,0,0,0,0,0,59,0,0,0,0,5.9
2016,TE,Ifeanyi,Momah,ARI,Bye,0,0,0,0,0,50,0,0,0,0,5
2016,TE,Nick,Boyle,BAL,Bye,0,0,0,0,0,44,0,0,0,0,4.4
2016,TE,Ben,Braunecker,CHI,Bye,0,0,0,0,0,41,0,0,0,0,4.1
2016,TE,Brandon,Williams,IND,Bye,0,0,0,0,0,36,0,0,0,0,3.6
2016,TE,Justin,Perillo,,Bye,0,0,0,0,0,35,0,0,0,0,3.5
2016,TE,Nick,Vannett,SEA,Bye,0,0,0,0,0,32,0,0,0,0,3.2
2016,TE,Lee,Smith,OAK,Bye,0,0,0,0,0,29,0,0,0,0,2.9
2016,TE,Niles,Paul,WAS,Bye,0,0,0,0,0,27,0,0,0,0,2.7
2016,TE,Sean,McGrath,LAC,Bye,0,0,0,0,0,25,0,0,0,0,2.5
2016,TE,Luke,Stocker,TB,Bye,0,0,0,0,0,23,0,0,0,0,2.3
2016,TE,Clay,Harbor,NO,Bye,0,0,0,0,0,19,0,0,0,0,1.9
2016,TE,Cole,Wick,DET,Bye,0,0,0,0,0,18,0,0,0,0,1.8
